2026-07-09 23:35:26,828 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-08-01 11:42:17,495 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 11:42:17,523 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-01 11:42:17,910 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-08-01 11:42:18,218 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 11:42:18,324 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-08-01 11:42:18,884 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-08-01 11:42:19,143 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-01 11:42:19,447 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-01 11:42:19,669 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-01 11:42:19,976 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 11:42:19,989 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-01 11:42:20,329 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 11:42:20,343 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-08-01 11:42:20,690 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 11:42:20,706 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-08-01 11:42:20,941 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 11:42:20,978 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-01 11:42:21,217 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-01 11:42:21,500 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-01 11:42:21,813 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 11:42:21,825 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-01 11:42:22,937 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5 "HTTP/1.1 200 OK"
2026-08-01 11:42:36,909 | INFO | search.retrieval.hybrid_retriever | Starting hybrid retrieval.
2026-08-01 11:42:36,909 | INFO | search.intent.detector | Detected intent: PERSON
2026-08-01 11:42:36,909 | INFO | search.retrieval.hybrid_retriever | Detected intent: PERSON
2026-08-01 11:42:36,910 | INFO | search.retrieval.retriever | Starting retrieval for query: Who created the database deadlock issue?
2026-08-01 11:42:36,910 | INFO | search.vectorstore.faiss_store | Loading FAISS index from C:\Projects\EKDE\vector_store.index
2026-08-01 11:42:36,914 | INFO | search.retrieval.retriever | FAISS index loaded successfully.
2026-08-01 11:42:36,983 | INFO | search.retrieval.retriever | Generated query embedding (dimension=384).
2026-08-01 11:42:36,985 | INFO | search.retrieval.retriever | FAISS returned 20 candidate chunks.
2026-08-01 11:42:37,230 | INFO | search.retrieval.retriever | Loaded 4057 chunks from database.
2026-08-01 11:42:37,231 | INFO | search.retrieval.retriever | Retriever returning 20 matching chunks.
2026-08-01 11:42:37,235 | INFO | search.retrieval.hybrid_retriever | FAISS returned 20 results.
2026-08-01 11:42:37,235 | INFO | search.retrieval.bm25_retriever | Starting BM25 retrieval for query: Who created the database deadlock issue?
2026-08-01 11:42:37,355 | INFO | search.retrieval.bm25_retriever | Loaded 4057 chunks.
2026-08-01 11:42:37,432 | INFO | search.retrieval.bm25_retriever | Returning 20 BM25 results.
2026-08-01 11:42:37,440 | INFO | search.retrieval.hybrid_retriever | BM25 returned 20 results.
2026-08-01 11:42:37,440 | INFO | search.retrieval.metadata_booster | Metadata boosting applied for PERSON.
2026-08-01 11:42:37,441 | INFO | search.retrieval.hybrid_retriever | Hybrid retrieval returning 20 results.
2026-08-01 11:42:41,880 | INFO | search.retrieval.reranker | Starting enterprise reranking.
2026-08-01 11:42:41,880 | INFO | search.retrieval.reranker | Enterprise reranker selected 5 chunks.
2026-08-01 11:51:29,595 | INFO | search.query_expansion.query_expander | Expanding query.
2026-08-01 11:51:29,596 | INFO | search.query_expansion.query_expander | Generated 4 expanded queries.
2026-08-01 11:56:35,803 | INFO | search.query_expansion.query_expander | Expanding query.
2026-08-01 11:56:35,804 | INFO | search.query_expansion.query_expander | Generated 6 expanded queries.
2026-08-01 12:04:03,365 | INFO | faiss.loader | Loading faiss with AVX2 support.
2026-08-01 12:04:03,366 | INFO | faiss.loader | Could not load library with AVX2 support due to:
ModuleNotFoundError("No module named 'faiss.swigfaiss_avx2'")
2026-08-01 12:04:03,366 | INFO | faiss.loader | Loading faiss.
2026-08-01 12:04:03,405 | INFO | faiss.loader | Successfully loaded faiss.
2026-08-01 12:04:13,035 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-08-01 12:04:13,952 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:13,954 | WARNING | huggingface_hub.utils._http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-01 12:04:14,039 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/modules.json "HTTP/1.1 200 OK"
2026-08-01 12:04:14,259 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:14,276 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-01 12:04:14,281 | INFO | sentence_transformers.base.model | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
2026-08-01 12:04:14,559 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:14,600 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-01 12:04:14,873 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:14,938 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/README.md "HTTP/1.1 200 OK"
2026-08-01 12:04:15,182 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:15,195 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/modules.json "HTTP/1.1 200 OK"
2026-08-01 12:04:15,484 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:15,597 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-01 12:04:15,881 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-08-01 12:04:16,118 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:16,132 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-08-01 12:04:16,528 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-08-01 12:04:16,831 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-01 12:04:17,119 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-01 12:04:17,358 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-01 12:04:17,656 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:17,734 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-01 12:04:17,991 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:18,013 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-08-01 12:04:18,423 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:18,481 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-08-01 12:04:18,756 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:18,771 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-01 12:04:19,012 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-01 12:04:19,379 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-01 12:04:19,691 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-01 12:04:19,754 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-01 12:04:20,030 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5 "HTTP/1.1 200 OK"
2026-08-01 12:04:29,229 | INFO | search.retrieval.hybrid_retriever | Starting hybrid retrieval.
2026-08-01 12:04:29,229 | INFO | search.intent.detector | Detected intent: PERSON
2026-08-01 12:04:29,230 | INFO | search.retrieval.hybrid_retriever | Detected intent: PERSON
2026-08-01 12:04:29,230 | INFO | search.query_expansion.query_expander | Expanding query.
2026-08-01 12:04:29,230 | INFO | search.query_expansion.query_expander | Generated 6 expanded queries.
2026-08-01 12:04:29,230 | INFO | search.retrieval.hybrid_retriever | Expanded into 6 queries.
2026-08-01 12:04:29,231 | INFO | search.retrieval.hybrid_retriever | Expanded query: Who created the database issue? created database issue? Who created the postgresql issue? Who created the db issue? Who created the database server issue? Who created the sql issue?
2026-08-01 12:04:29,231 | INFO | search.retrieval.retriever | Starting retrieval for query: Who created the database issue? created database issue? Who created the postgresql issue? Who created the db issue? Who created the database server issue? Who created the sql issue?
2026-08-01 12:04:29,231 | INFO | search.vectorstore.faiss_store | Loading FAISS index from C:\Projects\EKDE\vector_store.index
2026-08-01 12:04:29,235 | INFO | search.retrieval.retriever | FAISS index loaded successfully.
2026-08-01 12:04:29,315 | INFO | search.retrieval.retriever | Generated query embedding (dimension=384).
2026-08-01 12:04:29,316 | INFO | search.retrieval.retriever | FAISS returned 20 candidate chunks.
2026-08-01 12:04:29,556 | INFO | search.retrieval.retriever | Loaded 4057 chunks from database.
2026-08-01 12:04:29,556 | INFO | search.retrieval.retriever | Retriever returning 20 matching chunks.
2026-08-01 12:04:29,559 | INFO | search.retrieval.hybrid_retriever | FAISS returned 20 results.
2026-08-01 12:04:29,559 | INFO | search.retrieval.bm25_retriever | Starting BM25 retrieval for query: Who created the database issue? created database issue? Who created the postgresql issue? Who created the db issue? Who created the database server issue? Who created the sql issue?
2026-08-01 12:04:29,658 | INFO | search.retrieval.bm25_retriever | Loaded 4057 chunks.
2026-08-01 12:04:29,730 | INFO | search.retrieval.bm25_retriever | Returning 20 BM25 results.
2026-08-01 12:04:29,738 | INFO | search.retrieval.hybrid_retriever | BM25 returned 20 results.
2026-08-01 12:04:29,739 | INFO | search.retrieval.metadata_booster | Metadata boosting applied for PERSON.
2026-08-01 12:04:29,739 | INFO | search.retrieval.hybrid_retriever | Hybrid retrieval returning 20 results.
2026-08-01 12:22:48,439 | INFO | search.source_detection.detector | Detected source: jira
2026-08-01 12:22:56,028 | INFO | search.source_detection.detector | Detected source: slack
2026-08-01 12:23:04,387 | INFO | search.source_detection.detector | Detected source: meeting
2026-08-01 12:23:11,929 | INFO | search.source_detection.detector | Detected source: pdf
2026-08-01 12:23:22,805 | INFO | search.source_detection.detector | No specific source detected.
2026-08-04 00:47:47,941 | INFO | faiss.loader | Loading faiss with AVX2 support.
2026-08-04 00:47:47,943 | INFO | faiss.loader | Could not load library with AVX2 support due to:
ModuleNotFoundError("No module named 'faiss.swigfaiss_avx2'")
2026-08-04 00:47:47,943 | INFO | faiss.loader | Loading faiss.
2026-08-04 00:47:48,038 | INFO | faiss.loader | Successfully loaded faiss.
2026-08-04 00:47:59,590 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-08-04 00:48:00,391 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/agent-harnesses "HTTP/1.1 200 OK"
2026-08-04 00:48:00,675 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-04 00:48:00,690 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/modules.json "HTTP/1.1 200 OK"
2026-08-04 00:48:00,930 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-04 00:48:00,932 | WARNING | huggingface_hub.utils._http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-04 00:48:01,126 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-04 00:48:01,134 | INFO | sentence_transformers.base.model | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
2026-08-04 00:48:01,381 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-04 00:48:01,400 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-04 00:48:01,692 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-04 00:48:01,711 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/README.md "HTTP/1.1 200 OK"
2026-08-04 00:48:02,030 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-04 00:48:02,190 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/modules.json "HTTP/1.1 200 OK"
2026-08-04 00:48:02,591 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-04 00:48:02,606 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-04 00:48:02,830 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
